movie_id,movie_name,cinema,classification,release_date,duration_minutes
e04a8dba4d5c80e050c72f9b2d073677,Preman,kannada,UA,2021-02-26,135.0
34f27fbd38d1efe4b4e7f332d9c8e1f8,Prem Geet,bhojpuri,UA,2021-02-26,123.0
83500c858487bc9e76664c19db35659d,Miss Call,bengali,UA,2021-02-26,130.0
ba29a4debf477cc27ea7177ad63f72f5,MMOF,telugu,A,2021-02-26,108.0
776c8366668f7cfe5929e6ca428ba92f,Lawyer Viswanath,telugu,UA,2021-02-26,139.0
ac1cfe30a5adc7f48e8129b5fac071fe,Kushka,kannada,UA,2021-02-26,136.0
3e484b516ac6d274774417847964d008,Kundapura,kannada,A,2021-02-26,135.0
10c209a620c1560794045bfee5c7ec73,Kshana Kshanam,telugu,UA,2021-02-26,126.0
c9b6e6aa2a69118f924ac1de6590e953,Kartha,kannada,UA,2021-02-26,155.0
7a154d366d659fd3b5f5dd57950bc612,Justice,gujarati,UA,2021-02-26,137.0
32cbd4036e5fb60a309b205ba5e84fbd,Cyanide Mallika,kannada,A,2021-02-26,107.0
89904fe2f9f5a4e810b0e0acb34116af,Chennaiyil Oda Oda,tamil,UA,2021-02-26,122.0
d3f43c3315d00df48c938fce013812c5,Check,telugu,UA,2021-02-26,140.0
533fb7625196ecb6142f94f8c633bf48,Centha,tamil,U,2021-02-26,135.0
0ad5603660d1ce4bbe9eff4115d1ecfe,Calls,tamil,UA,2021-02-26,151.0
fd07769ad8097b6caeaa391c59778304,Befaam,marathi,U,2021-02-26,101.0
d46ef7a8a088fc60168ca328ba571706,Balamitra,telugu,UA,2021-02-26,104.0
e7d23c62c4b6e2999e47a0fbcbf75687,Ambani Putra,kannada,A,2021-02-26,154.0
62b5f05c84b1f846e025bc0eeeeed3fa,Akshara,telugu,U,2021-02-26,136.0
acd41ee1c0cb55895b244d764d464618,Aape Pein Siyaape,punjabi,U,2021-02-26,105.0
efc43c10a2bbe6be555bc050a4fa779f,A1 Express,telugu,U,2021-02-26,130.0
50a954e8546bd64abe05f996a7940847,Tuesdays & Fridays,hindi,UA,2021-02-19,106.0
bdb1f7516ae4596705a3a894bd4a9c5e,Tank Cleaner,hindi,UA,2021-02-19,155.0
6e3ee5b6468b3746e98867053e2a2483,Swapner Thikana,bengali,U,2021-02-19,118.0
259915d03ca7d0bed29acf01ae7416cc,Sillu Vandugal,tamil,U,2021-02-19,130.0
39e07fbc980d6e529648906c1e29c210,Sema Thimiru,tamil,UA,2021-02-19,160.0
7541e4feb71c9c7a5bb406cd9429f2cf,Preetam,marathi,UA,2021-02-19,132.0
7d2d30936096fe56755017e01e2e0e1c,Pogaru,kannada,UA,2021-02-19,160.0
7eb5a2b6ee3d54a8735e192ad93704d9,Pazhagiya Naatkal,tamil,U,2021-02-19,127.0
ad69c7b275e64a2330933becae3fc092,Naandhi,telugu,,2021-02-19,122.0
f0f9477edc738e357623abaaffdc2960,Kapatadhaari,telugu,UA,2021-02-19,166.0
bf5926dd51d215ade8ba63c97d39de3b,Kamali From Nadukkaveri,tamil,UA,2021-02-19,150.0
2d08e4e9ab5453836a6eceea3c174f58,Kaanbhatt,marathi,U,2021-02-19,115.0
1b5bbc66944052c833d9f3352cf4eb75,Goru,assamese,U,2021-02-19,106.0
839014163038bf51eb4803ce85114a6d,Gamjaal,tulu,UA,2021-02-19,140.0
b70343626b7f2202ef96400dac417dc5,Chakra Ka Rakshak,hindi,UA,2021-02-19,131.0
8ce50cafd37c6c7eb41a0e97541e899d,Chakra,tamil,UA,2021-02-19,131.0
e20346324a792bf43ab4a52d37a8599b,Black Coffee,malayalam,U,2021-02-19,142.0
d9d92b446f34e9df89b6bf217dcb2032,Baki Mathi Badbaki,gujarati,UA,2021-02-19,148.0
95d18b8c8b2c1481b811304ddac5085a,Yuvam,malayalam,U,2021-02-12,113.0
abb530b18b3c532555c7aec1649735db,Vytharuni Raanaa,telugu,UA,2021-02-12,120.0
11fb57d2bdec22786ac1d14457d76be1,Uppena,telugu,UA,2021-02-12,147.0
aa8c626d88ed229b8ea259f7ebf76a9f,Tikkhi Mitthi Life,gujarati,U,2021-02-12,90.0
650488c4621d6d485273beeef2e79029,Saajan Bakery Since 1962,malayalam,U,2021-02-12,
5583767cda50478c470f4c3f044b31c0,Ranchi Ke Raja Rajkumar,bhojpuri,UA,2021-02-12,134.0
4aeb1744df36a2c071e618ed92511b5f,Ra,kannada,A,2021-02-12,99.0
8aa2c057a5465d934fb26793cc8c0cbe,Prem Tame,bengali,UA,2021-02-12,131.0
cee4204436a728398a537cec153d1147,Parris Jeyaraj,tamil,UA,2021-02-12,136.0
6ae928803a9d0df8eec8fd5ed82fc7b5,Operation Java,malayalam,U,2021-02-12,146.0
558e519f32829483c67d8b3fbbdb6817,Oh My Ghost,marathi,UA,2021-02-12,129.0
7fdbf4f946e2b31a3ade3458688ef0f9,Nimmuru,kannada,A,2021-02-12,159.0
309ddef37b41af67d3082c8c090834d8,Naanum Single Thaan,tamil,A,2021-02-12,117.0
d4917e5c343577eb2795adba7b226e6d,Mystery Of Sarika,telugu,UA,2021-02-12,122.0
d4fb4e4dfa98a9ad28106c815f39325a,Meera Mathur,hindi,A,2021-02-12,130.0
75bc085e08c1251b4873bcb7d96047ec,Magic,bengali,U,2021-02-12,125.0
aa53185a495def1042e6d327f782093e,Kutty Story,tamil,UA,2021-02-12,132.0
681463d213d020f9e99a33281a59ae7e,Kanasu Maratakkide,kannada,UA,2021-02-12,133.0
e104833b59eea48c341bc5d3da5600de,Kalavida,kannada,UA,2021-02-12,128.0
3174644606021e0c52e72b4ea646867c,Fcuk: Father Chitti Umaa Kaarthik,telugu,,2021-02-12,
14147712a8b802bcc1d73db9c8ef62ed,Ek Ti,marathi,UA,2021-02-12,114.0
e7882a3a47e9c0dcff123faedc17e887,Dictionary,bengali,U,2021-02-12,109.0
b4debe42b30365c8019c52f856954fe6,Chhote Bade Bhaijaan,hindi,UA,2021-02-12,130.0
ed82b4d458533de3064480135785bbbb,C/O Kaadhal,tamil,UA,2021-02-12,134.0
b27378cb645b958790bd94d896a19829,Annthamma,kannada,UA,2021-02-12,126.0
0e69605d88e7c1a49ac12e6c296b6d0b,Aelay,tamil,U,2021-02-12,153.0
81923814e34223c7d73b6f07cfeb6942,Zombie Reddy,telugu,UA,2021-02-05,
b12b4b4e381eaa65561f28e1b242eba4,Vittalwadi,telugu,UA,2021-02-05,140.0
a8f4b0e6beacb18e952209a1b0bac873,Trip,tamil,UA,2021-02-05,
a07ef63f3690b25a3e702cbd0193fee8,Sooryavamsi,malayalam,U,2021-02-05,159.0
c8ea83da3a0b95fd870186d85661ed50,Shadow,kannada,UA,2021-02-05,122.0
dc2b40003876b2663e597f0d07197a24,Radha Krishna,telugu,U,2021-02-05,127.0
89230be95b96dad68102174029194061,Natho Aata,telugu,A,2021-02-05,118.0
1ad54ef4f1a549396d389fd9120993fa,Manjra,kannada,UA,2021-02-05,145.0
60057a574fd31e9f914a42f6efbad3e7,Mangalavara Rajaadina,kannada,UA,2021-02-05,110.0
bacc01a0070ae116ee56598951285f7f,Krack,telugu,UA,2021-02-05,154.0
38d861bdacd14d55b168ea1034bbceb1,Kalathil Santhippom,tamil,UA,2021-02-05,90.0
cc69a38d680b5175b25b893451f69330,Journalist,telugu,UA,2021-02-05,108.0
b7a3ec10ac030511c104f528ee9a0552,Inspector Vikram,kannada,UA,2021-02-05,159.0
4127cd93ef7f020bd334275b6143458b,Gattu,kannada,UA,2021-02-05,139.0
ed466df8717c1aa270588114b27eb934,G - Zombie,telugu,UA,2021-02-05,116.0
3d97b89291179b4438262e1c712c9d9c,Chidambaram Railwaygate,tamil,U,2021-02-05,115.0
bfe0418877f17b9cbc5e74ccf4b80486,Chethilo Cheyyesi Cheppu Bava,telugu,UA,2021-02-05,124.0
a6a49b0fe0e3dab496028b9eb0dcefa4,Changayi,malayalam,U,2021-02-05,122.0
2512bc9097e783c7c30f1a2d752108b4,Bomma Adirindi Dhimma Tirigindi,telugu,UA,2021-02-05,109.0
45955cdce462d1d3f50096699e263655,Aatkal Thevai,tamil,A,2021-02-05,106.0
23cc4405be86cde2ed2ca3fbb365c2f9,Aadhaar,hindi,,2021-02-05,130.0
1105cdc6190b6ba0d3ceb6f4eb0978c9,Sencholai,tamil,UA,2021-01-29,105.0
fe40ef5eb26f87e7a12739dc127e9571,Satya Sai Baba,hindi,U,2021-01-29,130.0
bec0dd18a63863d40cad68510d08b579,Ramarjuna,kannada,UA,2021-01-29,130.0
c233287237340cd866f5da01c847142c,Naanu Nan Jaanu Baduke Chanda Innu,kannada,UA,2021-01-29,137.0
2bdae2b0ef41449147ef4b732e74910e,Mr & Miss,telugu,A,2021-01-29,125.0
82c0ca05edd2f1a781a850292f540618,Midnight Song,assamese,UA,2021-01-29,90.0
42526d9b0de2fd8db5f850912a40c519,Maassab,hindi,U,2021-01-29,116.0
00e97ddcff27d23ecb5cc6b4d5c06c64,Kook Giramam,tamil,UA,2021-01-29,132.0
37fce7913d2d8136f44166fe1392234b,Keelakadu,tamil,U,2021-01-29,122.0
c6eb6090576bd0c0d9313341fe3ae767,Kamlabai Missing,marathi,UA,2021-01-29,116.0
e283968776b3fdc9152debacea16f4ed,Eval Gopika,malayalam,U,2021-01-29,103.0
c10677380d9330f909cd283ac5c088af,Enga Ooru Pookari,tamil,UA,2021-01-29,138.0
e62cf7a2d00b0a147cd856b6a852f1cb,Cheppina Evaru Nammaru,telugu,UA,2021-01-29,107.0
b56024829547e82e008f6c623039d997,Cheer Haran,hindi,UA,2021-01-29,135.0
08092381ba60c945b58757fa91ece322,Basta,marathi,UA,2021-01-29,120.0
b13bc157a779483b9598fa1ff4362ef6,Annapurnammagari Manavadu,telugu,,2021-01-29,122.0
09d891a478ae7407b9048d3300ffa9eb,Anaconda Forest,tamil,UA,2021-01-29,90.0
1a836a56411a1cad760568a18f379442,Amma Deevena,telugu,UA,2021-01-29,129.0
ef256a2a9479ee24777620ae4654b1b8,30 Rojullo Preminchatam Ela,telugu,UA,2021-01-29,143.0
1a98c3cfd993447188b27a5d4f5fd015,Kabadadaari,tamil,UA,2021-01-28,
d740d61d4142c2d2758d4a103218046b,Bangaru Bullodu,telugu,U,2021-01-23,129.0
d6c7b9075b4e3d0ac4278172976206e2,Vellam,malayalam,U,2021-01-22,154.0
314fe9487790fdf2e071c69a59862595,Tumi Ashbe Bole,bengali,UA,2021-01-22,156.0
e5863623fb2316e986192ff826db2dec,Tongi Tongi Chudamaku Chandamama,telugu,UA,2021-01-22,135.0
1f949eeac1795863afe2b4958790e086,Talaq Talaq Talaq,kannada,UA,2021-01-22,112.0
8cc77b2e87a96ca63e5eaa9ca4e9cb2f,Somay,bengali,U,2021-01-22,95.0
b7205464d6acb4c4b83e51ab59a99592,Romio Raja,oriya,UA,2021-01-22,159.0
8c4aa8d6bda91ca88c3fa8c36d945381,Peter,marathi,U,2021-01-22,103.0
d8726ccffbba2603def5b1c5ac49a766,Pantru,kannada,UA,2021-01-22,109.0
36f0b5372279ba444ac2a0eb11c7c73a,O Manishi Neevevaru,telugu,U,2021-01-22,94.0
e8d3bb31f507fcaf2af420bdca83ccc8,Madam Chief Minister,hindi,UA,2021-01-22,130.0
190490011561d9f2f82a54cae1939873,Laddu,kannada,UA,2021-01-22,127.0
ea6dbad64699a7169bbbaf7d7ef5c252,Kathle Kaadu,kannada,,2021-01-22,122.0
e7c2ce64bbf238c5bc8d11591ef5e0c6,Welcome India To Pakistan,bengali,U,2021-01-15,116.0
533c8c40aa104c425b9cf7bacc499573,Vikky,kannada,UA,2021-01-15,135.0
6aee2d176e75d5c8439bb548c05f0fb1,Cycle,telugu,U,2021-01-15,127.0
fdd227e1baf5b902b2114a5a155e5f8a,Bolo Hau,hindi,U,2021-01-15,117.0
785a1c15b0420ddaf01d4ab8480dd316,Alludu Adhurs,telugu,,2021-01-15,137.0
dbd7a8c9d40f158f55adf9dadeb391dd,Vijay The Master,hindi,UA,2021-01-14,178.0
0b61e7dd94ee1b5c21e17d2543452dea,The Power,hindi,UA,2021-01-14,154.0
6d1db163fc75c14287d591755fb5b609,Red,telugu,UA,2021-01-14,146.0
fa6a2f2217f2846c5242bed3a97452cd,Eeswaran,tamil,U,2021-01-14,125.0
17ed8c8b5a8a0ed50580d12e00dbf4b8,Dulhan Wahi Jo Piya Man Bhaye,bhojpuri,U,2021-01-14,151.0
58d484fadc1edcd99b3e8dae929ed0ba,Bhoomi,tamil,U,2021-01-14,122.0
2bb474b1d4a9607efc082f59818d4018,Master,tamil,UA,2021-01-13,178.0
4ac562a9838a6a5b76a37619c57586dd,Valasa,telugu,UA,2021-01-08,108.0
f392c1e30f62fbc7bc35c362d5609049,V,tamil,,2021-01-08,128.0
a076fb58ba1a3f38014e022f2af6cd70,Pachaikili,tamil,,2021-01-08,124.0
4ced4e04f30deec6b8772cd551ad9873,Mahishasura,kannada,UA,2021-01-08,116.0
40d7bcc150f12b6d7d90ecd8e44032bd,Kulasekara Pattinam,tamil,UA,2021-01-08,115.0
a61b6b2b1d4f584da93a11867452552a,H23,telugu,UA,2021-01-08,122.0
98b0e5888b1a9b0442516000c38b1a4e,Dirty Hari,telugu,A,2021-01-08,119.0
d0edfeb7380138fb83822efd8ff757d2,12 'O' Clock,hindi,UA,2021-01-08,130.0
cdad72b1b369b73450f78c058c141970,Kaagaz,hindi,UA,2021-01-07,116.0
e6e69e195b0b4cff82dcf6ad15903b3f,Chithakkotudu 2,telugu,A,2021-01-07,
ef792cd2c99b463bd54c717168ea4707,Teravenuka: Behind The Screen,telugu,UA,2021-01-01,108.0
778c807e987b03d3dc38d086edcdc041,Simtaangaran,tamil,UA,2021-01-01,122.0
8b38d0e75d0eee7de35d0fafcdbcd63e,Ramprasad Ki Tehrvi,hindi,U,2021-01-01,115.0
969a60836248cbe431a320a9b167f124,Rajatantra,kannada,UA,2021-01-01,130.0
4f5dc11218aa7d0173ba34620b8ae2b7,Pei Irukka Bayamen,tamil,,2021-01-01,125.0
af08dce231c2aa5b76d33edad4e96e0e,Kaalika,telugu,UA,2021-01-01,123.0
0cce4565e5c2fae8c447ceca340d9564,Chitram X,telugu,UA,2021-01-01,136.0
c4fabd270da4af8526ba7b78c08c5aea,Pratidwandi,bengali,,2020-12-31,130.0
d805644626b9186e81a807efb2a19ea5,Gundey 2,bhojpuri,,2020-12-31,
2902b3c25afd2e5ff2d37e20e3365f84,Vanga Padam Parkalam,tamil,UA,2020-12-25,116.0
14866f7c75a5ba96c8ac2e25a2fed5f8,Uyirkkodi,tamil,U,2020-12-25,120.0
1a83b913f0acf84efd61df011891245b,Time Up,tamil,,2020-12-25,152.0
06cff8070a439138406b190d47f7f16a,Thoonga Kangal,tamil,UA,2020-12-25,116.0
02f6ead6f212d0e59ca196841660c7b0,Thappa Yosikkadeenge,tamil,U,2020-12-25,112.0
36b2e1b2b6eeb027327544847b013f6a,Solo Brathuke So Better,telugu,UA,2020-12-25,122.0
f2f61abeee1d0a037c9a7cff92610fee,Shakeela,hindi,UA,2020-12-25,126.0
bf4006494bb68222f2e9c48ff28364d4,Prathibimba,kannada,UA,2020-12-25,128.0
b69d22ed3625971174cb1b292d7b21d2,Oru Pakka Kathai,tamil,,2020-12-25,
80690a4c2038840dbb849a78ee89edd7,Ekanthavela,telugu,UA,2020-12-25,130.0
4cd2e87a583a324be11ade2a61fc67b6,Coolie No. 1,hindi,,2020-12-25,130.0
799cc319f8809c87eeb5e485f27874d0,Chiyangal,tamil,,2020-12-25,
c6792c0f875c0615e207dd82ce98b39d,Cheeni,bengali,,2020-12-25,123.0
9e0b879fc58dbd96a4f2341283a1f31d,Avanalli Ivalilli,kannada,UA,2020-12-25,137.0
71590cba6fc824a47e95336d5ea9082e,Murder,telugu,UA,2020-12-24,142.0
1b879a50133adc5f011bc1381738a037,Vaazhthugiren,tamil,U,2020-12-18,100.0
1de996b7d76fc3546f3f8bdf03c5ce6a,Thanike,kannada,UA,2020-12-18,121.0
1180e4eef0698ee08a8f84797b2623c7,Sollunganne Sollunga,tamil,A,2020-12-18,122.0
65d9d685c72782f417c1574ff3791c70,Sayonee,hindi,UA,2020-12-18,112.0
81c3627bb42a4faa8bb7d4ecd3d0dd64,Revolver,bengali,UA,2020-12-18,125.0
d2b2254a5d271b9d6d16a5fbcaf98811,RH 100,kannada,A,2020-12-18,113.0
8a0346135ea0303f3181cb52f52c4239,Omprakash Zindabad,hindi,A,2020-12-18,131.0
1c2c55af0eb92717f46c97af521ba730,Nanonthara,kannada,UA,2020-12-18,149.0
1f93102946ad7b990a4a922178dbb675,Mummy Is Back,telugu,UA,2020-12-18,115.0
79c2d21396ded162bea54e6b468e8864,Kallathanam,tamil,U,2020-12-18,130.0
b7711e49d4b5414a88ba1556612b6e51,Eeb Allay Ooo!,hindi,A,2020-12-18,98.0
efa1d37b46a4ac6018c50bc9ff89a2cd,Bichhoo,hindi,UA,2020-12-18,134.0
3e6694b083d5d9e6f17c2d803398ca82,Maara,tamil,,2020-12-17,
6d3a1acc86fdba6160d4068d1cc79d67,Kiladigalu,kannada,UA,2020-12-17,122.0
b711afc16b13b3419f54f812794878b2,Guvva Gorinka,telugu,UA,2020-12-17,121.0
40bc5b465ab1e3174b1afebd490bbd76,Vajvuya Band Baja,marathi,UA,2020-12-11,146.0
be3a29910bf7a2e9a0e89466b8ed7ec9,Torbaaz,hindi,UA,2020-12-11,134.0
56576b424607d76a293ecda5538e5db8,Thiruvalar Panchankam,tamil,UA,2020-12-11,112.0
d9a2fcf79097996d410f850047831ded,The Last Color,hindi,A,2020-12-11,92.0
9679f5baf572cf4978436e22d963cf5b,Sadhane Shikhara,kannada,UA,2020-12-11,102.0
34688ab8649e68f20bcdbdd62eeaebd3,Pursothrama,kannada,UA,2020-12-11,135.0
655237c861f5cc4d500bc2df5d3a7de7,Miya,tamil,UA,2020-12-11,122.0
0bbba93d06a1afee5f2715227f54ab4d,Kombu,tamil,A,2020-12-11,112.0
b2a3014a322d89df1595c8a308cb05c9,Karuppankaatu Valasu,tamil,U,2020-12-11,112.0
1c3431866b0f97b6b56ecd53cb073ee3,Indoo Ki Jawani,hindi,UA,2020-12-11,118.0
84334d737db6205acfe80cad7c1bfdbc,Durgamati,hindi,,2020-12-11,
3608c3994ab3cbd732560bf5445f4b7a,Coronavirus,telugu,U,2020-12-11,84.0
79a25a31ea17e37b8bd8dbb3e209f405,Chobiyal,bengali,U,2020-12-11,102.0
860b08ad0608f9a585c67686a4aed700,Biya,tamil,UA,2020-12-11,110.0
ecf17a5e957b03f19aa08339c3c74b54,Asalu Em Jarigindhante,telugu,UA,2020-12-11,110.0
090d9b50a94cef83f2024c951a46d0ec,IIT Krishnamurthy,telugu,UA,2020-12-10,122.0
0b65dfda9cf1841d602eb2c5e4187bc0,New Life,bengali,UA,2020-12-04,116.0
079cdd70888df3786f48e956541014fa,Kadathal Kaaran,tamil,U,2020-12-04,172.0
cb179749fa8e967b2c375c0630aabbe4,Ithu En Kathal Puthakam,tamil,,2020-12-04,122.0
62eb21a91aeb2bd017637331cff8167e,Darbaan,hindi,,2020-12-04,145.0
73f7b5ca486ec379bb2bf9c930a7830d,Aangal Jaakirathai,tamil,A,2020-12-04,145.0
b0c35f4b728aa65855a61e3fb2a5cc59,Bombhaat,telugu,UA,2020-12-03,125.0
3a7bf69ab79cc9dcedd811decc80992b,Yen Peyar Anandhan,tamil,U,2020-11-27,122.0
5568348eb17801d0afa12d30ce40a2f7,Vinashkaal,hindi,A,2020-11-27,130.0
9b5d4c84999223fd438c68ee97653da7,Rajar Kirty,bengali,U,2020-11-27,130.0
f67c049843e8bd16dfdd7475cddf7739,Mukhavada Illadavanu 84,kannada,,2020-11-27,
e2d3bbdf286e58875edd1d0fcb5b63f0,London Calling,gujarati,UA,2020-11-27,126.0
440ed1da8b3e0cf0022b071f40225702,Kavalthurai Ungal Nanban,tamil,UA,2020-11-27,126.0
f8342259b96325478928f1a5e7d9b371,Gadiyara,kannada,UA,2020-11-27,97.0
65b821fe239b330ddc3af6a2e196d925,Dhowalath,tamil,UA,2020-11-27,118.0
93141abb12a83647fc32829a84718627,Arishadvarga,kannada,A,2020-11-27,132.0
7e411a7404caf09d15d6dcb26a772e80,Alti,tamil,UA,2020-11-27,108.0
3b171654be2b72e16b586dd02b69618b,Aarvakolaru,tamil,,2020-11-27,122.0
4cccb637b82a3ef34d1c75a0e570f3dc,Aahvaan,hindi,UA,2020-11-27,126.0
5c46ec750fcbe2c0163fed7ed9da5a85,Andhaghaaram,tamil,UA,2020-11-24,171.0
929b6bb5b01fc6ee9cdae45a87baf529,Rupinder Gandhi 2: The Robinhood,punjabi,UA,2020-11-21,130.0
6f28f433f0f9df5292062e3f1bf6a7c3,Routtu,tamil,U,2020-11-20,
7364e5aee0867db038d8b01b62e5783a,Quota,tamil,U,2020-11-20,106.0
481ad75e64361db47c0d58f2f9da60f8,Puranagar,tamil,UA,2020-11-20,131.0
bda0d6cf004dad15dcd7ab3830f90bcd,Nishi Paddo,bengali,U,2020-11-20,97.0
c6345dd45054d273b1e268059a2fa463,Middle Class Melodies,telugu,,2020-11-20,135.0
05296b9b0a4d9fc51e57a512c8a1d647,Mera Ramrajya Nai Kranti,hindi,U,2020-11-20,162.0
f113fbeedbcfbd2d7e9cf9525f53e57d,Johnny Engineer,gujarati,UA,2020-11-20,
824b942309cee92a3b7d6566b6281237,Ivanakku Sariyaana Aal Illai,tamil,UA,2020-11-20,169.0
0fb20590b308f54d81f53c6fa9a19662,Durga Katha,bengali,U,2020-11-20,119.0
b67662a23e4121116a5211512f1ddf62,Bittersweet,marathi,UA,2020-11-20,101.0
330e6e8a40a1316357325128ffd1fc67,Beg For Life,bengali,UA,2020-11-20,90.0
004f24378b5989d7c585f4dd52cdf8b4,ACT: 1978,kannada,U,2020-11-20,127.0
9f74719263fc326d677dcb91708edbf9,Manne Number 13,kannada,,2020-11-19,
bb32bdcaabf4fb87870a4ba65329a9a7,Suraj Pe Mangal Bhari,hindi,UA,2020-11-15,140.0
cfeb080bb56b6160a88e835b64b41012,Thatrom Thookrom,tamil,UA,2020-11-14,136.0
15482fc31f499e145d92a55760502f2c,Naanga Romba Busy,tamil,UA,2020-11-14,155.0
41574ad9e56e7f9d02f9a8c956b2b0cc,Mookuthi Amman,tamil,,2020-11-14,130.0
ad43a882a94e0b37e45ac49f5ac70759,Karuppu Aadu,tamil,,2020-11-14,96.0
32f418d657917f85c2d940be0173cadf,Biskoth,tamil,U,2020-11-14,106.0
7c78ff6aafdabe6dccbbc931d2ce366d,Yuva Sarkar,gujarati,UA,2020-11-13,137.0
06ffcb69d96497014428780dfbf841fa,Switzerland,bengali,UA,2020-11-13,121.0
51c375c47e333734796ca491aecd3f43,SIR,hindi,UA,2020-11-13,99.0
d1388b0dbcee41cf239c3bdfbc757bd7,Namumkin Tere Bin Jeena,hindi,U,2020-11-13,93.0
bfcb301ab3d163bf89524b13cd29d2e2,Irandam Kuththu,tamil,A,2020-11-13,120.0
a9ec3c72861b27f17c10ced24f03729f,Have Kyare Malishu,gujarati,UA,2020-11-13,132.0
d1a51123bbcc189ae0ae92432c029bbb,Dilbar Tere Pyar Mein,hindi,UA,2020-11-13,158.0
9376e042e5424aeb341c940231dea078,Chhalaang,hindi,,2020-11-13,104.0
22940f1cbe73ec3b63861d23fc6b9069,Ludo,hindi,,2020-11-12,149.0
3de588b9b1f82d550c47949e442b74cb,Laxmii,hindi,,2020-11-09,141.0
13a9f5e6f051c3676e43a6bda0bcabb8,Kaal 2,hindi,UA,2020-11-06,124.0
50128d587e0bcf39446c3973e7d17276,Miss India,telugu,,2020-11-04,121.0
2956307617805a3c22fe5e76425ed08e,Soorarai Pottru,tamil,U,2020-10-30,153.0
c90dea4386536f561f6c72a4b1f18ad6,Patra Vaitha Nerupondru,tamil,,2020-10-27,
94fb968dda44b859a569d03d2e97f9d6,Grohon Silence Of Love,bengali,UA,2020-10-24,136.0
f73a3c059b9f3ff1bcc2c43930d83267,Mr. Jasoos,gujarati,,2020-10-23,121.0
17cf178225cff30fd1c86998e6121042,Shironam,bengali,UA,2020-10-21,114.0
b1bffd083ea47f2102dad11b3876eb36,Saheber Cutlet,bengali,U,2020-10-21,121.0
5dcc018ded0a2c3419538ca43ac9eabe,SOS Kolkata,bengali,UA,2020-10-21,122.0
882e88f7d2519d8ba4dfad1d2b557e34,Rawkto Rawhoshyo,bengali,U,2020-10-21,122.0
3aa79b7a0854a0a281ad84507fb23df9,Love Story,bengali,,2020-10-21,150.0
3d8a7403d5440274984c438733aee15a,Guldasta,bengali,U,2020-10-21,113.0
9b0f67325fbe5db2ff0307f7ec7a00e7,Doodhpither Gachh,bengali,U,2020-10-21,145.0
22e1166dfaa1c201f9c164a5d45ba4d8,Cholo Potol Tuli,bengali,,2020-10-21,
4a910bb06bb03428ea9410c2bba03b71,The Pickup Artist,hindi,A,2020-10-16,114.0
60bc3a6e670c38495e2c56e8d4e615b3,Khaali Peeli,hindi,UA,2020-10-16,
aa9c34960591242cea9c94df69493871,Ka Pae Ranasingam,tamil,U,2020-10-16,176.0
db1a9c91437f772ea75eff558ac89c9f,Dracula Sir,bengali,U,2020-10-16,74.0
02f9005a824d5326e77697043f8e2337,PM Narendra Modi,hindi,U,2020-10-15,131.0
e32a425ea0005d57fb84de2dc603fbb2,Love,malayalam,,2020-10-15,
7373e04667e6ff28ec934b3781f44789,Halal Love Story,malayalam,,2020-10-15,110.0
3ad91d1bb94fe7d6505fbeaa1573fe21,Ebhabei Golpo Hok,bengali,,2020-10-15,146.0
9304965f4df30f6da94fc75c5592cc6c,Tari Yaad Ma Zindagi Javani,gujarati,UA,2020-10-09,106.0
b6832969732caa727daf0fddb5ca7d6a,Raat Jaga Tara,bengali,,2020-10-09,110.0
ed807844eb30bed86185e910dc6e09b5,Varmaa,tamil,A,2020-10-06,122.0
c111d964d5f702115936a2f97da9d900,Silence,tamil,UA,2020-10-02,125.0
edf881befce461f35eb174d80bf6c45b,Orey Bujjiga,telugu,U,2020-10-02,134.0
705fbff805b33c2ba612943ea60551a6,Nishabdham,telugu,UA,2020-10-02,125.0
2caffc208e5d6826d7bb0b54c85879b9,Mrs & Mr Khurana,hindi,,2020-10-01,89.0
8b0e245115f055fed930926ad16ed44b,Beti,gujarati,U,2020-09-24,134.0
d3f4ad91563aca7d2bca658db0015857,Dolly Kitty Aur Woh Chamakte Sitare,hindi,U,2020-09-18,116.0
6b23fa96b67b7337a852bad73cdcd60f,Osho,kannada,UA,2020-09-10,88.0
ca0e724d90ab8dfc9d426936f8e783e6,V,telugu,UA,2020-09-05,140.0
bd00c964424ca3f40dbc453ed1fd302b,Kilometers & Kilometers,malayalam,U,2020-08-31,141.0
dbca4d6bd5cea22cde3a23deb0f64f31,Hawala : Rise Of A Gangster,kannada,,2020-08-31,
c412ce95dbd67c2d99760964af6b0472,Sadak 2,hindi,,2020-08-28,133.0
4f3f5401f7c7340a957160496e4eb135,Lockup,tamil,UA,2020-08-14,
39016bb4d7935862b4ef555aa6aded11,Khuda Haafiz,hindi,,2020-08-14,133.0
56e2f3090ba2e2f7663293bd3b5a447a,Detective,bengali,U,2020-08-14,115.0
ccc1ab5b6aae56a8c7f9ebc0357fb78b,Gunjan Saxena: The Kargil Girl,hindi,,2020-08-12,112.0
554b5f684a45b30e8fdd9bb26171a2b9,Pareeksha - The Final Test,hindi,UA,2020-08-06,102.0
0aedfecb94d00a2d1346a28af30e0839,Shakuntala Devi,hindi,,2020-07-31,127.0
a96a37b68b0fa9bcdb661ad43d86a8b4,Raat Akeli Hai,hindi,,2020-07-31,149.0
2f365fde37f398131173da2b7b3864b3,Lootcase,hindi,,2020-07-31,130.0
